,Split,Lam_fair,Type,Accuracy,Unfairness,Ploss,Relaxation
391,0,0.78,Test,0.5239099860191345,-0.4777204096317291,83680.0078125,-262203.25
392,1,0.78,Train,0.5175672769546509,-0.47095200419425964,21991.16015625,-69306.7578125
393,1,0.78,Test,0.5088406801223755,-0.47168153524398804,21898.8046875,-68403.453125
394,2,0.78,Train,0.5161322355270386,-0.4745476245880127,21460.685546875,-67214.046875
395,2,0.78,Test,0.5135623812675476,-0.49871861934661865,20745.83984375,-67647.75
396,3,0.78,Train,0.516082763671875,-0.4674997925758362,21473.037109375,-68057.71875
397,3,0.78,Test,0.5197910666465759,-0.47237929701805115,21545.681640625,-68258.5234375
398,4,0.78,Train,0.5232086181640625,-0.4738485813140869,43643.875,-139344.75
399,4,0.78,Test,0.5114526748657227,-0.4423450827598572,45169.90234375,-137997.296875
400,0,0.8,Train,0.51776522397995,-0.4641002416610718,90240.609375,-286127.9375
401,0,0.8,Test,0.5220012068748474,-0.478454053401947,92738.2578125,-287739.34375
402,1,0.8,Train,0.5175672769546509,-0.47095200419425964,21991.21875,-69306.8515625
403,1,0.8,Test,0.5088406801223755,-0.47168153524398804,21898.8671875,-68403.546875
404,2,0.8,Train,0.5131630897521973,-0.47356486320495605,22549.40625,-70333.328125
405,2,0.8,Test,0.5104480385780334,-0.49736538529396057,21801.939453125,-70795.3359375
406,3,0.8,Train,0.5140043497085571,-0.46719586849212646,22581.626953125,-71223.7734375
407,3,0.8,Test,0.518384575843811,-0.4710274636745453,22658.408203125,-71444.703125
408,4,0.8,Train,0.5218725204467773,-0.4749765396118164,45906.32421875,-145818.5625
409,4,0.8,Test,0.5107494592666626,-0.4411333203315735,47519.55078125,-144402.203125
410,0,0.8200000000000001,Train,0.5159837603569031,-0.46300172805786133,94725.046875,-298886.5
411,0,0.8200000000000001,Test,0.5194896459579468,-0.47772741317749023,97304.953125,-300560.0
412,1,0.8200000000000001,Train,0.5144002437591553,-0.4711482524871826,24277.390625,-75790.9296875
413,1,0.8200000000000001,Test,0.5058268308639526,-0.4682454466819763,24182.681640625,-74775.6328125
414,2,0.8200000000000001,Train,0.5130641460418701,-0.47364670038223267,22549.470703125,-70333.4296875
415,2,0.8200000000000001,Test,0.5104480385780334,-0.49736538529396057,21802.00390625,-70795.421875
416,3,0.8200000000000001,Train,0.5139548778533936,-0.46734893321990967,22581.685546875,-71223.859375
417,3,0.8200000000000001,Test,0.518384575843811,-0.4710274636745453,22658.46484375,-71444.796875
418,4,0.8200000000000001,Train,0.5216745734214783,-0.4749118387699127,45906.328125,-145818.5625
419,4,0.8200000000000001,Test,0.5106489658355713,-0.44098326563835144,47519.55859375,-144402.203125
420,0,0.84,Train,0.5159837603569031,-0.46300172805786133,94725.046875,-298886.5
421,0,0.84,Test,0.5194896459579468,-0.47772741317749023,97304.953125,-300560.0
422,1,0.84,Train,0.5130146741867065,-0.46977728605270386,25434.869140625,-79051.015625
423,1,0.84,Test,0.505424976348877,-0.4684053063392639,25338.802734375,-77977.8359375
424,2,0.84,Train,0.5091547966003418,-0.4708263576030731,24773.169921875,-76628.5234375
425,2,0.84,Test,0.5067309737205505,-0.4948073625564575,23957.619140625,-77152.21875
426,3,0.84,Train,0.5111342072486877,-0.4676116108894348,24863.462890625,-77636.5859375
427,3,0.84,Test,0.5159734487533569,-0.4688180983066559,24948.556640625,-77897.53125
428,4,0.84,Train,0.5183095932006836,-0.47536855936050415,50476.99609375,-158821.640625
429,4,0.84,Test,0.5075346827507019,-0.44571709632873535,52267.8125,-157266.90625
430,0,0.86,Train,0.5159837603569031,-0.46300172805786133,94725.0625,-298886.53125
431,0,0.86,Test,0.5194896459579468,-0.47772741317749023,97304.96875,-300560.03125
432,1,0.86,Train,0.5130146741867065,-0.46977728605270386,25434.9453125,-79051.125
433,1,0.86,Test,0.505424976348877,-0.4684053063392639,25338.880859375,-77977.9375
434,2,0.86,Train,0.5076702237129211,-0.4711441695690155,25920.65625,-79818.875
435,2,0.86,Test,0.5048221945762634,-0.4940565228462219,25067.8359375,-80377.15625
436,3,0.86,Train,0.509451687335968,-0.46887749433517456,26008.271484375,-80848.0234375
437,3,0.86,Test,0.5141651630401611,-0.4707203805446625,26097.578125,-81128.4609375
438,4,0.86,Train,0.5183095932006836,-0.47536855936050415,50477.0078125,-158821.65625
439,4,0.86,Test,0.5075346827507019,-0.44571709632873535,52267.8203125,-157266.90625
440,0,0.88,Train,0.5109362602233887,-0.4634290039539337,108397.9453125,-337426.8125
441,0,0.88,Test,0.5144665241241455,-0.4793739914894104,111246.1875,-339309.53125
442,1,0.88,Train,0.5096991062164307,-0.4724661111831665,27781.2578125,-85608.6484375
443,1,0.88,Test,0.502812922000885,-0.4721319079399109,27683.19140625,-84417.671875
444,2,0.88,Train,0.5076702237129211,-0.4711441695690155,25920.736328125,-79818.9921875
445,2,0.88,Test,0.5048221945762634,-0.4940565228462219,25067.919921875,-80377.28125
446,3,0.88,Train,0.5094022154808044,-0.46880438923835754,26008.35546875,-80848.140625
447,3,0.88,Test,0.5141651630401611,-0.4707203805446625,26097.662109375,-81128.578125
448,4,0.88,Train,0.5153899192810059,-0.4787028729915619,55072.46875,-171854.953125
449,4,0.88,Test,0.5044203400611877,-0.446511834859848,57039.96484375,-170161.09375
450,0,0.9,Train,0.5109362602233887,-0.4634290039539337,108397.9453125,-337426.8125
451,0,0.9,Test,0.5144665241241455,-0.4793739914894104,111246.1875,-339309.53125
452,1,0.9,Train,0.5096991062164307,-0.4724661111831665,27781.34375,-85608.7578125
453,1,0.9,Test,0.5027124881744385,-0.4719829857349396,27683.2734375,-84417.7734375
454,2,0.9,Train,0.5045031905174255,-0.4684784710407257,28219.572265625,-86204.1015625
455,2,0.9,Test,0.5010046362876892,-0.4949677586555481,27293.453125,-86832.8203125
456,3,0.9,Train,0.5064826011657715,-0.4680297076702118,28321.595703125,-87298.2734375
457,3,0.9,Test,0.5106489658355713,-0.47416120767593384,28418.353515625,-87616.0078125
458,4,0.9,Train,0.5153899192810059,-0.4787028729915619,55072.46875,-171854.953125
459,4,0.9,Test,0.5044203400611877,-0.446511834859848,57039.97265625,-170161.109375
460,0,0.92,Train,0.5078186988830566,-0.46562787890434265,117594.703125,-363214.46875
461,0,0.92,Test,0.5112517476081848,-0.48259711265563965,120626.7421875,-365245.625
462,1,0.92,Train,0.5066805481910706,-0.47431761026382446,30125.8203125,-92164.0625
463,1,0.92,Test,0.5004018545150757,-0.4731561839580536,30025.96875,-90857.046875
464,2,0.92,Train,0.5044536590576172,-0.46863308548927307,28219.6484375,-86204.2109375
465,2,0.92,Test,0.5010046362876892,-0.4949677586555481,27293.537109375,-86832.9296875
466,3,0.92,Train,0.5049980282783508,-0.46869683265686035,29485.619140625,-90531.4296875
467,3,0.92,Test,0.5079365372657776,-0.4754762351512909,29586.45703125,-90869.2109375
468,4,0.92,Train,0.512866199016571,-0.4799133837223053,59696.375,-184920.96875
469,4,0.92,Test,0.5004018545150757,-0.4500412940979004,61841.3984375,-183089.109375
470,0,0.9400000000000001,Train,0.5078186988830566,-0.46562787890434265,117594.703125,-363214.46875
471,0,0.9400000000000001,Test,0.5112517476081848,-0.48259711265563965,120626.7421875,-365245.625
472,1,0.9400000000000001,Train,0.505393922328949,-0.4760311543941498,31305.384765625,-95449.6328125
473,1,0.9400000000000001,Test,0.4984930753707886,-0.47600024938583374,31204.787109375,-94084.421875
474,2,0.9400000000000001,Train,0.5020288825035095,-0.47083336114883423,30549.751953125,-92624.6796875
475,2,0.9400000000000001,Test,0.49778982996940613,-0.49587681889533997,29546.8203125,-93328.1328125
476,3,0.9400000000000001,Train,0.5036619305610657,-0.47064822912216187,30649.97265625,-93765.171875
477,3,0.9400000000000001,Test,0.5060276985168457,-0.47780734300613403,30755.55859375,-94122.6953125
478,4,0.9400000000000001,Train,0.5127671957015991,-0.4798486828804016,59696.37890625,-184920.96875
479,4,0.9400000000000001,Test,0.5003013610839844,-0.44989120960235596,61841.3984375,-183089.125
480,0,0.96,Train,0.5045526623725891,-0.4673812985420227,126818.5234375,-389033.25
481,0,0.96,Test,0.508941113948822,-0.4853222668170929,130035.453125,-391220.5
482,1,0.96,Train,0.505393922328949,-0.4760311543941498,31305.42578125,-95449.6875
483,1,0.96,Test,0.4984930753707886,-0.47600024938583374,31204.828125,-94084.484375
484,2,0.96,Train,0.5004948377609253,-0.4725065231323242,31719.83203125,-95840.171875
485,2,0.96,Test,0.4966847598552704,-0.4964819848537445,30677.271484375,-96580.359375
486,3,0.96,Train,0.5036619305610657,-0.47064822912216187,30650.017578125,-93765.234375
487,3,0.96,Test,0.5060276985168457,-0.47780734300613403,30755.599609375,-94122.75
488,4,0.96,Train,0.5099960565567017,-0.48135906457901,64324.26953125,-197991.234375
489,4,0.96,Test,0.4985935389995575,-0.45279452204704285,66645.5,-196020.703125
490,0,0.98,Train,0.5045526623725891,-0.4673812985420227,126818.5234375,-389033.25
491,0,0.98,Test,0.508941113948822,-0.4853222668170929,130035.453125,-391220.5
492,1,0.98,Train,0.5025237798690796,-0.4795379638671875,33664.1796875,-102020.6328125
493,1,0.98,Test,0.4949769079685211,-0.4762799143791199,33561.2734375,-100538.5859375
494,2,0.98,Train,0.5004948377609253,-0.4725065231323242,31719.87890625,-95840.2109375
